pkSeqID,stime,flgs,proto,saddr,sport,daddr,dport,pkts,bytes,state,ltime,seq,dur,mean,stddev,smac,dmac,sum,min,max,soui,doui,sco,dco,spkts,dpkts,sbytes,dbytes,rate,srate,drate,attack,category,subcategory
156940,1526880841,e,arp,192.168.100.150,,192.168.100.1,,4,240,CON,1526881057,265,215.807495,0.000106,2.20E-05,,,0.000211,8.30E-05,0.000128,,,,,2,2,120,120,0.013901,0.004634,0.004634,0,Normal,Normal
792050,1526904293,e,udp,192.168.100.4,36602,91.189.94.4,123,2,180,CON,1526904294,3357,0.284863,0.284863,0,,,0.284863,0.284863,0.284863,,,,,1,1,90,90,3.510459,0,0,0,Normal,Normal
1436135,1526967579,e,udp,192.168.100.148,44556,224.0.0.251,5353,1,83,INT,1526967579,292455,0,0,0,,,0,0,0,,,,,1,0,83,0,0,0,0,0,Normal,Normal
1128115,1526961633,e,udp,192.168.100.3,40463,205.251.193.97,53,2,494,CON,1526961633,2671,0.245638,0.245638,0,,,0.245638,0.245638,0.245638,,,,,1,1,136,358,4.071032,0,0,0,Normal,Normal
1946002,1528081323,e s,tcp,192.168.100.147,39490,192.168.100.7,80,5,770,REQ,1528081355,86144,31.821854,0,0,,,0,0,0,,,,,5,0,770,0,0.1257,0.1257,0,1,DoS,TCP
1829579,1529381616,e,udp,192.168.100.3,30799,216.239.32.10,53,2,201,CON,1529381616,520,0.177791,0.177791,0,,,0.177791,0.177791,0.177791,,,,,1,1,98,103,5.624582,0,0,0,Normal,Normal
1570800,1526894256,e,udp,192.168.100.147,59364,8.8.8.8,53,2,172,CON,1526894256,15824,0.007481,0.007481,0,,,0.007481,0.007481,0.007481,,,,,1,1,86,86,133.671967,0,0,0,Normal,Normal
34792130,1528087409,e,udp,192.168.100.148,62156,192.168.100.3,80,12,720,INT,1528087441,217662,32.294476,3.564508,0.59394,,,17.82254,2.747945,4.573632,,,,,12,0,720,0,0.340616,0.340616,0,1,DoS,UDP
1646181,1526896457,e,udp,192.168.100.7,37691,192.168.159.152,53,2,176,INT,1526896462,36245,5.047868,0,0,,,0,0,0,,,,,2,0,176,0,0.198103,0.198103,0,0,Normal,Normal
438602,1526881753,e,udp,192.168.100.3,64541,96.7.49.66,53,2,333,CON,1526881753,281998,0.151005,0.151005,0,,,0.151005,0.151005,0.151005,,,,,1,1,98,235,6.622297,0,0,0,Normal,Normal
1828728,1529381038,e,igmp,192.168.100.6,,0.0.0.1,,12,720,INT,1529381699,423,660.570068,0,0,,,0,0,0,,,,,12,0,720,0,0.016652,0.016652,0,0,Normal,Normal
35162501,1528095745,e,tcp,192.168.100.6,80,192.168.100.3,80,89,26344,CON,1528095763,43869,17.390701,4.107924,1.295624,,,16.431696,1.866646,4.92807,,,,,89,0,26344,0,5.060175,5.060175,0,0,Normal,Normal
1644707,1526895943,e,udp,192.168.100.7,39412,192.168.159.152,53,2,176,INT,1526895948,34645,5.042411,0,0,,,0,0,0,,,,,2,0,176,0,0.198318,0.198318,0,0,Normal,Normal
1662260,1526962663,e,udp,192.168.100.7,55595,192.168.159.152,53,2,176,INT,1526962668,16128,5.045702,0,0,,,0,0,0,,,,,2,0,176,0,0.198188,0.198188,0,0,Normal,Normal
1829029,1529381205,e,udp,192.168.100.3,10894,184.85.248.65,53,2,419,CON,1529381205,741,0.219273,0.219273,0,,,0.219273,0.219273,0.219273,,,,,1,1,104,315,4.560525,0,0,0,Normal,Normal
3291432,1528081585,e,udp,192.168.100.3,61721,205.251.194.48,53,2,338,CON,1528081585,120697,0.238992,0.238992,0,,,0.238992,0.238992,0.238992,,,,,1,1,130,208,4.18424,0,0,0,Normal,Normal
23609454,1528086012,e,udp,192.168.100.148,46487,192.168.100.7,80,7,420,INT,1528086045,257520,33.533993,1.797605,2.201833,,,8.988026,0,4.543901,,,,,7,0,420,0,0.178923,0.178923,0,1,DoS,UDP
45520692,1528096822,e s,tcp,192.168.100.150,4528,192.168.100.5,80,6,924,REQ,1528096843,180736,21.282238,1.560959,1.75636,,,6.243834,0,4.26052,,,,,6,0,924,0,0.234938,0.234938,0,1,DDoS,TCP
66094956,1528100329,e,udp,192.168.100.149,7062,192.168.100.5,80,2,120,INT,1528100334,155168,4.515472,4.515472,0,,,4.515472,4.515472,4.515472,,,,,2,0,120,0,0.221461,0.221461,0,1,DDoS,UDP
69954190,1528101277,e,udp,192.168.100.149,59525,192.168.100.6,80,2,120,INT,1528101293,254052,15.999415,0,0,,,0,0,0,,,,,2,0,120,0,0.062502,0.062502,0,1,DDoS,UDP
1492354,1526876588,e,udp,192.168.100.7,52345,192.168.159.152,53,2,176,INT,1526876593,26441,5.047865,0,0,,,0,0,0,,,,,2,0,176,0,0.198104,0.198104,0,0,Normal,Normal
40118366,1528096288,e &,tcp,192.168.100.55,8080,192.168.100.3,80,657,647094,CON,1528096311,18723,22.725163,4.435391,0.966752,,,22.176956,2.501977,4.934454,,,,,327,330,328353,318741,28.86668,14.345332,14.477345,0,Normal,Normal
1111101,1526955076,e,udp,192.168.100.3,38798,192.26.92.30,53,2,937,CON,1526955076,3724,0.28065,0.28065,0,,,0.28065,0.28065,0.28065,,,,,1,1,91,846,3.563157,0,0,0,Normal,Normal
57447354,1528099517,e,udp,192.168.100.147,19593,192.168.100.3,80,4,240,INT,1528099521,158876,3.879605,3.879605,0,,,3.879605,3.879605,3.879605,,,,,4,0,240,0,0.773275,0.773275,0,1,DDoS,UDP
1646036,1526896003,e,udp,192.168.100.7,46870,192.168.159.152,53,2,176,INT,1526896008,35966,5.048052,0,0,,,0,0,0,,,,,2,0,176,0,0.198096,0.198096,0,0,Normal,Normal
2291310,1528081360,e s,tcp,192.168.100.149,42798,192.168.100.5,80,6,830,RST,1528081384,169240,23.514624,3.017799,2.13473,,,9.053396,0,4.599335,,,,,5,1,770,60,0.212634,0.170107,0,1,DoS,TCP
2112841,1528081342,e,udp,192.168.100.3,47757,205.251.192.166,53,2,405,CON,1528081342,252983,0.235857,0.235857,0,,,0.235857,0.235857,0.235857,,,,,1,1,111,294,4.239857,0,0,0,Normal,Normal
54513306,1528099323,e,udp,192.168.100.149,13375,192.168.100.3,80,6,360,INT,1528099336,108599,12.869761,2.93316,2.092493,,,8.79948,0,4.739185,,,,,6,0,360,0,0.388508,0.388508,0,1,DDoS,UDP
31167372,1528086950,e,udp,192.168.100.46,3456,192.168.100.5,80,4914,4779854,CON,1528086981,1032,30.763821,4.384348,1.490396,,,30.690439,0.733647,4.997457,,,,,2457,2457,2334520,2445334,159.700577,79.834038,79.834038,0,Normal,Normal
66480325,1528100412,e,udp,192.168.100.149,5780,192.168.100.5,80,9,540,INT,1528100457,16209,44.930969,2.266932,2.266953,,,13.601595,0,4.55246,,,,,9,0,540,0,0.178051,0.178051,0,1,DDoS,UDP
1665826,1526962923,e,udp,192.168.100.149,51841,8.8.8.8,53,2,227,CON,1526962923,19733,0.143581,0.143581,0,,,0.143581,0.143581,0.143581,,,,,1,1,76,151,6.96471,0,0,0,Normal,Normal
30732028,1528086906,e,udp,192.168.100.148,30329,192.168.100.3,80,3,180,INT,1528086919,343165,13.000284,1.585495,1.585495,,,3.170989,0,3.170989,,,,,3,0,180,0,0.153843,0.153843,0,1,DoS,UDP
34050221,1528087328,e,tcp,192.168.100.5,0,192.168.100.3,0,1857,1322861,CON,1528087370,81,41.441032,4.590788,1.12803,,,41.317093,1.400257,4.993725,,,,,1857,0,1322861,0,44.78653,44.78653,0,0,Normal,Normal
46913891,1528096976,e,tcp,192.168.100.6,80,192.168.100.3,80,270,79920,CON,1528096986,976,9.96622,4.964004,0.000442,,,9.928008,4.963562,4.964446,,,,,270,0,79920,0,26.991177,26.991177,0,0,Normal,Normal
3622186,1528081651,e s,tcp,192.168.100.148,48492,192.168.100.6,80,2,308,REQ,1528081671,189228,19.710644,0,0,,,0,0,0,,,,,2,0,308,0,0.050734,0.050734,0,1,DoS,TCP
1647910,1526962490,e,udp,192.168.100.148,40185,144.48.166.166,123,2,180,CON,1526962490,1737,0.016021,0.016021,0,,,0.016021,0.016021,0.016021,,,,,1,1,90,90,62.418076,0,0,0,Normal,Normal
94454,1526351825,e,udp,192.168.100.3,23937,205.251.193.212,53,2,480,CON,1526351826,3843,0.301606,0.301606,0,,,0.301606,0.301606,0.301606,,,,,1,1,91,389,3.315584,0,0,0,Normal,Normal
1537453,1526877797,e,udp,192.168.100.150,54912,192.168.217.2,53,2,172,INT,1526877799,18493,2.501057,0,0,,,0,0,0,,,,,2,0,172,0,0.399831,0.399831,0,0,Normal,Normal
1103983,1526951743,e,tcp,192.168.100.3,58829,172.217.25.170,443,155,136716,FIN,1526951914,4098,171.082581,0.05938,0.066052,,,0.237521,0.005791,0.171058,,,,,53,102,5109,131607,0.90015,0.303947,0.590358,0,Normal,Normal
120132,1526354468,e,udp,192.168.100.149,54080,27.124.125.250,123,2,180,CON,1526354468,17733,0.048779,0.048779,0,,,0.048779,0.048779,0.048779,,,,,1,1,90,90,20.500626,0,0,0,Normal,Normal
3037,1526344338,e,arp,192.168.100.147,,192.168.100.1,,6,360,CON,1526345491,3081,1153.536621,0.000144,1.90E-05,,,0.000431,0.000127,0.00017,,,,,3,3,180,180,0.004334,0.001734,0.001734,0,Normal,Normal
49769625,1528097499,e s,tcp,192.168.100.149,13240,192.168.100.6,80,3,462,REQ,1528097534,251326,34.983383,0,0,,,0,0,0,,,,,3,0,462,0,0.05717,0.05717,0,1,DDoS,TCP
1792705,1526981503,e,udp,192.168.100.7,51658,192.168.159.152,53,2,176,INT,1526981508,56079,5.047804,0,0,,,0,0,0,,,,,2,0,176,0,0.198106,0.198106,0,0,Normal,Normal
94329,1526351818,e,udp,192.168.100.3,30187,205.251.199.194,53,2,419,CON,1526351818,3716,0.340996,0.340996,0,,,0.340996,0.340996,0.340996,,,,,1,1,93,326,2.932586,0,0,0,Normal,Normal
1859860,1528081264,e *,tcp,192.168.100.55,8080,192.168.100.3,80,14710,14335636,CON,1528081356,2,91.996353,4.829021,0.683285,,,91.751396,1.930169,4.999833,,,,,7355,7355,7397914,6937722,159.88678,79.93795,79.93795,0,Normal,Normal
1779322,1526981383,e,udp,192.168.100.150,58556,8.8.8.8,53,2,340,CON,1526981383,42587,0.144199,0.144199,0,,,0.144199,0.144199,0.144199,,,,,1,1,81,259,6.934861,0,0,0,Normal,Normal
1483946,1526876464,e,udp,192.168.100.148,50931,144.48.166.166,123,2,180,CON,1526876464,17910,0.016416,0.016416,0,,,0.016416,0.016416,0.016416,,,,,1,1,90,90,60.91618,0,0,0,Normal,Normal
1501164,1526876684,e,udp,192.168.100.7,43851,192.168.159.152,53,2,176,INT,1526876689,35332,5.047126,0,0,,,0,0,0,,,,,2,0,176,0,0.198133,0.198133,0,0,Normal,Normal
6987542,1528082387,e s,tcp,192.168.100.148,26728,192.168.100.7,80,4,616,REQ,1528082439,26957,51.363194,0,0,,,0,0,0,,,,,4,0,616,0,0.058408,0.058408,0,1,DoS,TCP
5041305,1528081976,e,tcp,192.168.100.149,19210,192.168.100.5,80,1,154,REQ,1528081976,35334,0,0,0,,,0,0,0,,,,,1,0,154,0,0,0,0,1,DoS,TCP
43632295,1528096642,e s,tcp,192.168.100.149,46025,192.168.100.5,80,2,308,REQ,1528096646,127456,4.131155,4.131155,0,,,4.131155,4.131155,4.131155,,,,,2,0,308,0,0.242063,0.242063,0,1,DDoS,TCP
1537325,1526877722,e,udp,192.168.100.150,41930,8.8.8.8,53,2,203,CON,1526877722,18400,0.007585,0.007585,0,,,0.007585,0.007585,0.007585,,,,,1,1,64,139,131.839157,0,0,0,Normal,Normal
10279074,1528083057,e s,tcp,192.168.100.148,46448,192.168.100.5,80,3,462,REQ,1528083080,238602,22.783792,1.227327,1.227327,,,2.454654,0,2.454654,,,,,3,0,462,0,0.087782,0.087782,0,1,DoS,TCP
27346904,1528086470,e,udp,192.168.100.150,41983,192.168.100.6,80,7,420,INT,1528086497,104002,27.366455,3.441223,1.988461,,,13.764891,0,4.683722,,,,,7,0,420,0,0.219247,0.219247,0,1,DoS,UDP
1828012,1526982370,e,udp,192.168.100.7,56836,192.168.159.152,53,2,176,INT,1526982375,35501,5.043047,0,0,,,0,0,0,,,,,2,0,176,0,0.198293,0.198293,0,0,Normal,Normal
16920224,1528085246,e,udp,192.168.100.150,36764,192.168.100.3,80,20,1200,INT,1528085271,122119,25.663708,4.052646,0.927225,,,20.263229,2.245945,4.800138,,,,,20,0,1200,0,0.740345,0.740345,0,1,DoS,UDP
1733574,1526964342,e,udp,192.168.100.7,47564,192.168.159.152,53,2,176,INT,1526964347,32726,5.041535,0,0,,,0,0,0,,,,,2,0,176,0,0.198352,0.198352,0,0,Normal,Normal
1554591,1526877947,e,udp,192.168.100.7,41931,192.168.159.152,53,2,176,INT,1526877952,35840,5.039963,0,0,,,0,0,0,,,,,2,0,176,0,0.198414,0.198414,0,0,Normal,Normal
802974,1526947640,e,arp,192.168.100.1,,192.168.100.150,,2,120,CON,1526947640,14,0.000102,0.000102,0,,,0.000102,0.000102,0.000102,,,,,1,1,60,60,9803.921875,0,0,0,Normal,Normal
1125100,1526960521,e,udp,192.168.100.5,5353,224.0.0.251,5353,1,87,INT,1526960521,4570,0,0,0,,,0,0,0,,,,,1,0,87,0,0,0,0,0,Normal,Normal
36271789,1528095865,e s,tcp,192.168.100.150,24612,192.168.100.3,80,6,736,REQ,1528095902,104528,36.386433,0.066112,0.114509,,,0.264448,0,0.264448,,,,,5,1,676,60,0.137414,0.109931,0,1,DDoS,TCP
64609455,1528100070,e,udp,192.168.100.149,46565,192.168.100.5,80,5,300,INT,1528100092,242665,22.343506,0,0,,,0,0,0,,,,,5,0,300,0,0.179023,0.179023,0,1,DDoS,UDP
33767034,1528087262,e,udp,192.168.100.149,4071,192.168.100.6,80,8,480,INT,1528087288,241222,26.122925,3.653339,0.733567,,,14.613358,2.745048,4.739048,,,,,8,0,480,0,0.267964,0.267964,0,1,DoS,UDP
7954191,1528082583,e s,tcp,192.168.100.150,6214,192.168.100.5,80,4,616,REQ,1528082624,207124,40.795464,0,0,,,0,0,0,,,,,4,0,616,0,0.073538,0.073538,0,1,DoS,TCP
29513303,1528086733,e,udp,192.168.100.147,4063,192.168.100.3,80,14,840,INT,1528086771,173095,38.671955,4.079048,0.72862,,,20.395241,3.15146,4.94452,,,,,14,0,840,0,0.336161,0.336161,0,1,DoS,UDP
31403603,1528086954,e,udp,192.168.100.149,61308,192.168.100.6,80,7,420,INT,1528086979,237263,24.83716,3.173193,1.85639,,,12.692774,0,4.627853,,,,,7,0,420,0,0.241574,0.241574,0,1,DoS,UDP
22935887,1528085948,e,udp,192.168.100.148,56423,192.168.100.7,80,3,180,INT,1528085958,108279,9.760406,2.181437,2.181437,,,4.362874,0,4.362874,,,,,3,0,180,0,0.20491,0.20491,0,1,DoS,UDP
42119629,1528096460,e,tcp,192.168.100.149,48667,192.168.100.5,80,1,154,REQ,1528096460,187756,0,0,0,,,0,0,0,,,,,1,0,154,0,0,0,0,1,DDoS,TCP
24231636,1528086112,e,udp,192.168.100.148,37776,192.168.100.7,80,6,360,INT,1528086136,93212,23.971758,2.286433,2.28664,,,9.14573,0,4.616389,,,,,6,0,360,0,0.208579,0.208579,0,1,DoS,UDP
1719124,1526963965,e,udp,192.168.100.27,68,192.168.100.1,67,2,684,CON,1526963965,18093,0.002304,0.002304,0,,,0.002304,0.002304,0.002304,,,,,1,1,342,342,434.027771,0,0,0,Normal,Normal
48786459,1528097278,e s,tcp,192.168.100.149,30908,192.168.100.6,80,4,616,REQ,1528097330,54645,52.722557,0,0,,,0,0,0,,,,,4,0,616,0,0.056902,0.056902,0,1,DDoS,TCP
2122784,1528081356,e,udp,192.168.100.46,80,192.168.100.5,80,3112,2986467,INT,1528081395,714,38.987549,4.838954,0.37782,,,38.711632,3.840002,4.997872,,,,,3112,0,2986467,0,79.794708,79.794708,0,0,Normal,Normal
1806158,1526981915,e,udp,192.168.100.147,50295,192.168.217.2,53,2,172,INT,1526981918,13439,2.500026,0,0,,,0,0,0,,,,,2,0,172,0,0.399996,0.399996,0,0,Normal,Normal
1554702,1526877961,e,udp,192.168.100.7,44887,192.168.159.152,53,2,176,INT,1526877967,35949,5.047959,0,0,,,0,0,0,,,,,2,0,176,0,0.1981,0.1981,0,0,Normal,Normal
41041297,1528096372,e,tcp,192.168.100.149,36171,192.168.100.3,80,4,428,RST,1528096376,155185,4.033426,2.016713,2.016713,,,4.033426,0,4.033426,,,,,3,1,368,60,0.743785,0.495856,0,1,DDoS,TCP
458865,1526886778,e,udp,192.168.100.3,57176,198.41.0.4,53,2,1301,CON,1526886779,5448,0.224417,0.224417,0,,,0.224417,0.224417,0.224417,,,,,1,1,85,1216,4.45599,0,0,0,Normal,Normal
20985573,1528085706,e,arp,192.168.100.1,,192.168.100.3,,2,120,CON,1528085706,255293,0.000196,0.000196,0,,,0.000196,0.000196,0.000196,,,,,1,1,60,60,5102.041016,0,0,0,Normal,Normal
117969,1526354192,e,udp,192.168.100.7,53789,192.168.159.152,53,2,172,INT,1526354197,15436,5.047503,0,0,,,0,0,0,,,,,2,0,172,0,0.198118,0.198118,0,0,Normal,Normal
20530631,1528085679,e,udp,192.168.100.147,19659,192.168.100.6,80,6,360,INT,1528085701,62516,21.925838,4.393538,0.026525,,,13.180614,4.362209,4.42707,,,,,6,0,360,0,0.228041,0.228041,0,1,DoS,UDP
41618182,1528096414,e s,tcp,192.168.100.149,54889,192.168.100.5,80,4,616,REQ,1528096424,210625,10.630955,3.190468,0.719372,,,6.380936,2.471096,3.90984,,,,,4,0,616,0,0.282195,0.282195,0,1,DDoS,TCP
18920224,1528085509,e,udp,192.168.100.150,17280,192.168.100.3,80,19,1140,INT,1528085533,24814,24.16526,3.295458,1.659744,,,16.477289,0,4.278214,,,,,19,0,1140,0,0.744871,0.744871,0,1,DoS,UDP
1792752,1526981508,e,udp,192.168.100.7,39135,192.168.159.152,53,2,172,INT,1526981513,56103,5.044086,0,0,,,0,0,0,,,,,2,0,172,0,0.198252,0.198252,0,0,Normal,Normal
21010050,1528085741,e,udp,192.168.100.148,1315,192.168.100.7,80,5,300,INT,1528085759,17605,18.220835,3.041192,2.150466,,,9.123575,0,4.572939,,,,,5,0,300,0,0.219529,0.219529,0,1,DoS,UDP
58289463,1528099575,e,udp,192.168.100.148,64259,192.168.100.3,80,12,720,INT,1528099590,214507,14.672533,4.077042,1.163207,,,12.231125,2.432034,4.90576,,,,,12,0,720,0,0.7497,0.7497,0,1,DDoS,UDP
16255496,1528085150,e,tcp,192.168.100.3,41307,52.64.239.193,8883,4,1764,CON,1528085151,243885,0.802175,0.802175,0,,,0.802175,0.802175,0.802175,,,,,2,2,1632,132,3.739832,1.246611,1.246611,0,Normal,Normal
98233,1526352356,e,udp,192.168.100.3,44066,205.251.197.191,53,2,355,CON,1526352356,7783,0.008463,0.008463,0,,,0.008463,0.008463,0.008463,,,,,1,1,109,246,118.161407,0,0,0,Normal,Normal
1645869,1526895962,e,udp,192.168.100.7,34562,192.168.159.152,53,2,176,INT,1526895967,35796,5.041822,0,0,,,0,0,0,,,,,2,0,176,0,0.198341,0.198341,0,0,Normal,Normal
1128803,1526966053,e d,tcp,192.168.100.3,35849,52.42.125.211,443,32,6721,FIN,1526966124,52,71.096252,0.68909,1.275202,,,5.512718,0.154468,4.046917,,,,,18,14,2393,4328,0.436029,0.239112,0.182851,0,Normal,Normal
1134836,1526966125,e,udp,192.168.100.150,52514,8.8.8.8,53,2,172,CON,1526966125,6096,0.007537,0.007537,0,,,0.007537,0.007537,0.007537,,,,,1,1,86,86,132.678787,0,0,0,Normal,Normal
60699131,1528099767,e,udp,192.168.100.7,365,192.168.100.3,565,680,40800,INT,1528099784,2578,17.308302,4.308529,1.178133,,,17.234116,2.267945,4.991158,,,,,680,0,40800,0,39.229729,39.229729,0,0,Normal,Normal
1132831,1526966118,e,udp,192.168.100.149,52166,192.168.217.2,53,2,172,INT,1526966121,4083,2.500099,0,0,,,0,0,0,,,,,2,0,172,0,0.399984,0.399984,0,0,Normal,Normal
1575365,1526894462,e,udp,192.168.100.148,34157,8.8.8.8,53,2,203,CON,1526894462,20413,0.143457,0.143457,0,,,0.143457,0.143457,0.143457,,,,,1,1,64,139,6.97073,0,0,0,Normal,Normal
72816,1526350360,e,ipv6-icmp,fe80::250:56ff:febe:bf1a,133,ff02::2,0,1,70,NRS,1526350360,8507,0,0,0,,,0,0,0,,,,,1,0,70,0,0,0,0,0,Normal,Normal
1810727,1526982122,e,udp,192.168.100.147,44030,8.8.8.8,53,2,227,CON,1526982122,18038,0.14404,0.14404,0,,,0.14404,0.14404,0.14404,,,,,1,1,76,151,6.942516,0,0,0,Normal,Normal
17848826,1528085377,e,udp,192.168.100.7,365,192.168.100.3,565,1034,62040,INT,1528085401,2069,24.086948,4.797793,0.369292,,,23.988968,4.059219,4.983942,,,,,1034,0,62040,0,42.886295,42.886295,0,0,Normal,Normal
61920222,1528099843,e,udp,192.168.100.148,13755,192.168.100.3,80,11,660,INT,1528099858,175029,14.543872,3.881774,0.698551,,,11.645321,2.893986,4.388674,,,,,11,0,660,0,0.687575,0.687575,0,1,DDoS,UDP
773577,1526899054,e,udp,192.168.100.148,45438,224.0.0.251,5353,1,83,INT,1526899054,274275,0,0,0,,,0,0,0,,,,,1,0,83,0,0,0,0,0,Normal,Normal
57027299,1528099494,e,udp,192.168.100.7,365,192.168.100.3,565,932,55920,INT,1528099516,981,21.833012,4.346322,1.276184,,,21.731609,1.793965,4.989696,,,,,932,0,55920,0,42.64185,42.64185,0,0,Normal,Normal
120560,1526354514,e,udp,192.168.100.3,50011,205.251.197.176,53,2,510,CON,1526354514,18187,0.009324,0.009324,0,,,0.009324,0.009324,0.009324,,,,,1,1,155,355,107.250107,0,0,0,Normal,Normal
33513302,1528087224,e,udp,192.168.100.150,19965,192.168.100.7,80,7,420,INT,1528087251,249653,27.010349,1.530068,1.883628,,,7.650338,0,4.126807,,,,,7,0,420,0,0.222137,0.222137,0,1,DoS,UDP
1828058,1526982377,e,udp,192.168.100.7,56232,192.168.159.152,53,2,176,INT,1526982382,35543,5.047773,0,0,,,0,0,0,,,,,2,0,176,0,0.198107,0.198107,0,0,Normal,Normal
15271788,1528085049,e,udp,192.168.100.149,24377,192.168.100.5,80,7,420,INT,1528085077,46667,28.415691,1.531249,1.875428,,,7.656246,0,3.84703,,,,,7,0,420,0,0.211151,0.211151,0,1,DoS,UDP
40361796,1528096294,e,tcp,192.168.100.3,41307,52.64.239.193,8883,16,8525,CON,1528096311,262153,16.421406,1.89679,1.330325,,,5.69037,0.015555,2.856447,,,,,8,8,7997,528,0.913442,0.426677,0.426273,0,Normal,Normal
443354,1526882927,e,arp,192.168.100.1,,192.168.100.149,,2,120,CON,1526882927,3733,6.20E-05,6.20E-05,0,,,6.20E-05,6.20E-05,6.20E-05,,,,,1,1,60,60,16129.03223,0,0,0,Normal,Normal
155104,1526880390,e,udp,192.168.100.4,5353,224.0.0.251,5353,1,183,INT,1526880390,14476,0,0,0,,,0,0,0,,,,,1,0,183,0,0,0,0,0,Normal,Normal
64892270,1528100148,e,udp,192.168.100.7,365,192.168.100.3,565,1921,115260,INT,1528100195,1152,46.172848,4.598708,1.153916,,,45.987083,1.137024,4.999004,,,,,1921,0,115260,0,41.582882,41.582882,0,0,Normal,Normal
1537308,1526877690,e,udp,192.168.100.3,5353,224.0.0.251,5353,1,87,INT,1526877690,18377,0,0,0,,,0,0,0,,,,,1,0,87,0,0,0,0,0,Normal,Normal
58774055,1528099607,e,udp,192.168.100.147,28527,192.168.100.3,80,3,180,INT,1528099611,174778,4.016434,4.016434,0,,,4.016434,4.016434,4.016434,,,,,3,0,180,0,0.497954,0.497954,0,1,DDoS,UDP
94337,1526351818,e,udp,192.168.100.3,30179,199.19.57.1,53,2,947,CON,1526351818,3724,0.214945,0.214945,0,,,0.214945,0.214945,0.214945,,,,,1,1,92,855,4.652353,0,0,0,Normal,Normal
1103367,1526951711,e,arp,192.168.100.149,,192.168.100.1,,2,120,CON,1526951711,3989,0.000103,0.000103,0,,,0.000103,0.000103,0.000103,,,,,1,1,60,60,9708.738281,0,0,0,Normal,Normal
44527487,1528096724,e s,tcp,192.168.100.148,6689,192.168.100.5,80,4,616,REQ,1528096740,236167,16.023279,1.500906,2.122602,,,4.502718,0,4.502718,,,,,4,0,616,0,0.187228,0.187228,0,1,DDoS,TCP
35119628,1528095745,e s,tcp,192.168.100.3,80,192.168.100.147,7487,7,890,RST,1528095762,996,16.929705,2.635002,1.52189,,,10.540009,0,3.576488,,,,,6,1,830,60,0.354407,0.295339,0,1,DDoS,TCP
1829587,1529381618,e,tcp,192.168.100.3,58161,172.217.25.170,443,42,6973,FIN,1529381792,528,173.641525,0.739379,0.776882,,,2.957517,0.005937,1.835264,,,,,23,19,3129,3844,0.236119,0.126698,0.103662,0,Normal,Normal
1665790,1526962825,e,udp,192.168.100.7,52966,192.168.159.152,53,2,176,INT,1526962830,19675,5.048188,0,0,,,0,0,0,,,,,2,0,176,0,0.198091,0.198091,0,0,Normal,Normal
94343,1526351818,e,udp,192.168.100.3,62220,205.251.198.239,53,2,467,CON,1526351818,3730,0.352904,0.352904,0,,,0.352904,0.352904,0.352904,,,,,1,1,91,376,2.833632,0,0,0,Normal,Normal
36696784,1528095923,e,udp,192.168.100.46,80,192.168.100.5,80,601,569402,INT,1528095956,5207,32.643517,4.587598,0.933848,,,32.113186,2.301373,4.99822,,,,,601,0,569402,0,18.380373,18.380373,0,0,Normal,Normal
1523583,1526877404,e,udp,192.168.100.150,59373,8.8.8.8,53,2,340,CON,1526877404,4524,0.181038,0.181038,0,,,0.181038,0.181038,0.181038,,,,,1,1,81,259,5.523702,0,0,0,Normal,Normal
1665418,1526962679,e,udp,192.168.100.7,60441,192.168.159.152,53,2,176,INT,1526962684,19295,5.047333,0,0,,,0,0,0,,,,,2,0,176,0,0.198124,0.198124,0,0,Normal,Normal
42980972,1528096591,e,tcp,192.168.100.46,80,192.168.100.5,80,1920,1803493,CON,1528096617,462,26.359875,4.0262,1.814612,,,24.1572,0.0256,4.998732,,,,,1920,0,1803493,0,72.800041,72.800041,0,0,Normal,Normal
45867257,1528096872,e *,tcp,192.168.100.3,80,192.168.100.55,8080,1520,1481895,CON,1528096881,2981,9.488786,4.738108,0.252108,,,9.476215,4.485995,4.99022,,,,,760,760,718145,763750,160.08371,79.989159,79.989159,0,Normal,Normal
42858,1526348526,e,udp,192.168.100.150,8612,192.168.100.255,8612,2,120,INT,1526348526,14263,0.010097,0.010097,0,,,0.010097,0.010097,0.010097,,,,,2,0,120,0,99.039322,99.039322,0,0,Normal,Normal
1837822,1528088756,e,udp,192.168.100.6,138,192.168.100.255,138,7,1722,INT,1528090919,8277,2162.764404,0,0,,,0,0,0,,,,,7,0,1722,0,0.002774,0.002774,0,0,Normal,Normal
6631687,1528082285,e g,tcp,192.168.100.149,28387,192.168.100.3,80,6,548,RST,1528082312,195424,26.766689,0.136231,0.03539,,,0.272463,0.100841,0.171622,,,,,4,2,428,120,0.186799,0.11208,0.03736,1,DoS,TCP
54747615,1528099338,e,udp,192.168.100.150,31885,192.168.100.3,80,7,420,INT,1528099350,80740,12.124041,2.687621,1.90044,,,8.062862,0,4.037136,,,,,7,0,420,0,0.494885,0.494885,0,1,DDoS,UDP
1683512,1526963239,e,udp,192.168.100.7,52039,192.168.159.152,53,2,176,INT,1526963244,37610,5.047918,0,0,,,0,0,0,,,,,2,0,176,0,0.198101,0.198101,0,0,Normal,Normal
1093662,1526949444,e,udp,192.168.100.147,41643,224.0.0.251,5353,1,83,INT,1526949444,274074,0,0,0,,,0,0,0,,,,,1,0,83,0,0,0,0,0,Normal,Normal
