pkSeqID,stime,flgs,proto,saddr,sport,daddr,dport,pkts,bytes,state,ltime,seq,dur,mean,stddev,smac,dmac,sum,min,max,soui,doui,sco,dco,spkts,dpkts,sbytes,dbytes,rate,srate,drate,attack,category,subcategory,0.942728216
1714561,1526963875,e,udp,192.168.100.7,57524,192.168.159.152,53,2,176,INT,1526963880,13471,5.047908,0,0,,,0,0,0,,,,,2,0,176,0,0.198102,0.198102,0,0,Normal,Normal,0.230775724
156937,1526880815,e,udp,192.168.100.7,365,192.168.100.3,565,14866,891960,INT,1526882054,5,1239.468994,4.915081,0.24121,,,1218.939941,1.161464,4.99999,,,,,14866,0,891960,0,11.993039,11.993039,0,0,Normal,Normal,0.766458978
20365812,1528085642,e,udp,192.168.100.148,1027,192.168.100.7,80,6,360,INT,1528085677,159861,35.08041,2.134736,2.143789,,,8.538944,0,4.547796,,,,,6,0,360,0,0.14253,0.14253,0,1,DoS,UDP,0.950957552
1555026,1526878335,e,udp,192.168.100.7,59518,192.168.159.152,53,2,176,INT,1526878340,36370,5.047799,0,0,,,0,0,0,,,,,2,0,176,0,0.198106,0.198106,0,0,Normal,Normal,0.131518042
155105,1526880390,e,udp,fe80::c0c0:aa20:45b9:bdd9,5353,ff02::fb,5353,1,203,INT,1526880390,14477,0,0,0,,,0,0,0,,,,,1,0,203,0,0,0,0,0,Normal,Normal,0.340643044
792997,1526903630,e,udp,192.168.100.6,138,192.168.100.255,138,2,500,INT,1526904530,525,900.020142,0,0,,,0,0,0,,,,,2,0,500,0,0.001111,0.001111,0,0,Normal,Normal,0.287898304
3270942,1528081584,e s,tcp,192.168.100.149,42647,192.168.100.5,80,5,676,RST,1528081628,100207,44.685017,0.01904,0.032978,,,0.07616,0,0.07616,,,,,4,1,616,60,0.089515,0.067251,0,1,DoS,TCP,0.261281456
1823727,1526982333,e,udp,192.168.100.147,47361,8.8.8.8,53,2,340,CON,1526982333,31191,0.144331,0.144331,0,,,0.144331,0.144331,0.144331,,,,,1,1,81,259,6.928519,0,0,0,Normal,Normal,0.990884314
30389404,1528086875,e *,tcp,192.168.100.55,8080,192.168.100.3,80,7508,7316360,CON,1528086923,541,47.717442,4.760481,0.694629,,,47.604809,2.676622,4.997846,,,,,3755,3753,3774442,3541918,157.32193,78.67144,78.629532,0,Normal,Normal,0.131586881
1610409,1526895107,e,udp,192.168.100.7,41788,192.168.159.152,53,2,176,INT,1526895112,55886,5.042841,0,0,,,0,0,0,,,,,2,0,176,0,0.198301,0.198301,0,0,Normal,Normal,0.126955567
1632681,1526895832,e,udp,192.168.100.148,42040,192.168.217.2,53,2,172,INT,1526895835,22532,2.499999,0,0,,,0,0,0,,,,,2,0,172,0,0.4,0.4,0,0,Normal,Normal,0.527017382
4467628,1528081824,e,udp,192.168.100.3,39801,193.108.91.240,53,2,404,CON,1528081824,248187,0.00829,0.00829,0,,,0.00829,0.00829,0.00829,,,,,1,1,98,306,120.627258,0,0,0,Normal,Normal,0.778754424
1111457,1526955174,e,udp,192.168.100.3,36561,192.55.83.30,53,2,936,CON,1526955174,4097,0.169052,0.169052,0,,,0.169052,0.169052,0.169052,,,,,1,1,91,845,5.915339,0,0,0,Normal,Normal,0.227727601
48994128,1528097344,e,tcp,192.168.100.5,0,192.168.100.3,0,3338,2372074,CON,1528097414,153,70.055031,4.988308,0.00815,,,69.836319,4.972096,4.999925,,,,,3338,0,2372074,0,47.63398,47.63398,0,0,Normal,Normal,0.541595903
1779330,1526981389,e,udp,192.168.100.150,49332,192.168.217.2,53,2,172,INT,1526981391,42616,2.501084,0,0,,,0,0,0,,,,,2,0,172,0,0.399827,0.399827,0,0,Normal,Normal,0.480083794
1550468,1526877941,e,udp,192.168.100.150,59133,8.8.8.8,53,2,172,CON,1526877941,31712,0.007767,0.007767,0,,,0.007767,0.007767,0.007767,,,,,1,1,86,86,128.749847,0,0,0,Normal,Normal,0.655850682
72583990,1528101728,e,udp,192.168.100.46,80,192.168.100.5,80,3801,3648132,INT,1528101776,49,47.761005,4.765065,0.679644,,,47.650646,2.726146,4.998163,,,,,3801,0,3648132,0,79.562813,79.562813,0,0,Normal,Normal,0.362863835
1678809,1526963055,e,udp,192.168.100.3,59150,192.54.112.30,53,2,891,CON,1526963056,32871,0.194755,0.194755,0,,,0.194755,0.194755,0.194755,,,,,1,1,85,806,5.134656,0,0,0,Normal,Normal,0.238646841
25189044,1528086238,e *,tcp,192.168.100.3,80,192.168.100.55,8080,6570,6402577,CON,1528086281,1963,42.85173,4.750916,0.683063,,,42.75824,2.81893,4.996529,,,,,3284,3286,3096045,3306532,153.296021,76.613007,76.659683,0,Normal,Normal,0.235733361
8670566,1528082705,e s,tcp,192.168.100.149,16146,192.168.100.7,80,4,616,REQ,1528082742,203069,36.428265,0,0,,,0,0,0,,,,,4,0,616,0,0.082354,0.082354,0,1,DoS,TCP,0.968815332
1537335,1526877729,e,udp,192.168.100.7,38738,192.168.159.152,53,2,176,INT,1526877734,18415,5.04792,0,0,,,0,0,0,,,,,2,0,176,0,0.198101,0.198101,0,0,Normal,Normal,0.242302812
1417538,1526967546,e,udp,192.168.100.148,46553,224.0.0.251,5353,1,88,INT,1526967546,273795,0,0,0,,,0,0,0,,,,,1,0,88,0,0,0,0,0,Normal,Normal,0.691205754
1736703,1526964353,e,udp,192.168.100.7,58210,192.168.159.152,53,2,176,INT,1526964358,35843,5.040073,0,0,,,0,0,0,,,,,2,0,176,0,0.19841,0.19841,0,0,Normal,Normal,0.895481861
37225370,1528095981,e,udp,192.168.100.46,3456,192.168.100.5,80,1007,977549,CON,1528096010,9472,28.881124,4.731489,0.474425,,,28.388931,3.673679,4.991129,,,,,505,502,478524,499025,34.832439,17.450844,17.34697,0,Normal,Normal,0.621869289
62794808,1528099914,e,tcp,192.168.100.46,80,192.168.100.5,80,1668,1558936,CON,1528099940,979,26.014919,3.767797,1.749177,,,22.606785,0.95323,4.998985,,,,,1668,0,1558936,0,64.078613,64.078613,0,0,Normal,Normal,0.863547091
1828739,1529381049,e,udp,192.168.100.6,137,192.168.100.255,137,135,13716,INT,1529381734,438,684.558533,3.619489,1.406172,,,65.15081,0,4.992541,,,,,135,0,13716,0,0.195747,0.195747,0,0,Normal,Normal,0.029389857
1113082,1526955662,e,udp,192.168.100.3,35936,156.154.101.3,53,2,981,CON,1526955662,88,0.011391,0.011391,0,,,0.011391,0.011391,0.011391,,,,,1,1,94,887,87.788605,0,0,0,Normal,Normal,0.74742654
34836641,1528087509,e,tcp,192.168.100.46,80,192.168.100.5,80,23349,21857571,CON,1528087801,3,291.906708,4.935491,0.413746,,,291.19397,1.784673,4.999302,,,,,23349,0,21857571,0,79.984459,79.984459,0,0,Normal,Normal,0.344629664
19944060,1528085616,e,udp,192.168.100.46,3456,192.168.100.5,80,3809,3706892,CON,1528085640,272,23.853729,4.761049,0.469772,,,23.805246,3.821517,4.997254,,,,,1905,1904,1810604,1896288,159.639603,79.819801,79.777885,0,Normal,Normal,0.831300294
68498428,1528100743,e,udp,192.168.100.147,46323,192.168.100.6,80,10,600,INT,1528100775,109119,32.254761,3.577344,0.018678,,,17.886719,3.546651,3.597397,,,,,10,0,600,0,0.279029,0.279029,0,1,DDoS,UDP,0.753338038
453135,1526885355,e,udp,192.168.100.3,50588,192.112.36.4,53,2,1290,CON,1526885356,6715,0.143298,0.143298,0,,,0.143298,0.143298,0.143298,,,,,1,1,81,1209,6.978465,0,0,0,Normal,Normal,0.517615074
1499086,1526876681,e,udp,192.168.100.7,52570,192.168.159.152,53,2,176,INT,1526876686,33238,5.046506,0,0,,,0,0,0,,,,,2,0,176,0,0.198157,0.198157,0,0,Normal,Normal,0.835359278
1700957,1526963505,e,udp,192.168.100.7,50212,192.168.159.152,53,2,176,INT,1526963510,55255,5.045922,0,0,,,0,0,0,,,,,2,0,176,0,0.19818,0.19818,0,0,Normal,Normal,0.534520619
34853734,1528103816,e,udp,192.168.100.3,58966,205.251.195.97,53,2,323,CON,1528103816,1196,0.236734,0.236734,0,,,0.236734,0.236734,0.236734,,,,,1,1,93,230,4.22415,0,0,0,Normal,Normal,0.150549651
13975,1526345472,e,udp,192.168.100.150,32985,224.0.0.251,5353,1,88,INT,1526345472,14562,0,0,0,,,0,0,0,,,,,1,0,88,0,0,0,0,0,Normal,Normal,0.700176684
64104722,1528100019,e,tcp,192.168.100.46,80,192.168.100.5,80,3273,3064584,CON,1528100061,99,41.139957,4.559877,1.219634,,,41.038891,1.110248,4.9999,,,,,3273,0,3064584,0,79.533386,79.533386,0,0,Normal,Normal,0.387600223
94430,1526351825,e,udp,192.168.100.3,27504,199.19.53.1,53,2,947,CON,1526351825,3818,0.21531,0.21531,0,,,0.21531,0.21531,0.21531,,,,,1,1,92,855,4.644466,0,0,0,Normal,Normal,0.703421922
93803,1526351635,e,udp,192.168.100.7,365,192.168.100.3,565,12409,744540,INT,1526352734,9,1098.546875,4.906977,0.301763,,,1064.813965,0.497184,4.999999,,,,,12409,0,744540,0,11.294921,11.294921,0,0,Normal,Normal,0.626674451
73967,1526350647,e,udp,fe80::c0c0:aa20:45b9:bdd9,5353,ff02::fb,5353,1,180,INT,1526350647,9748,0,0,0,,,0,0,0,,,,,1,0,180,0,0,0,0,0,Normal,Normal,0.645888188
440148,1526882054,e,tcp,192.168.100.5,0,192.168.100.3,0,22383,19850458,CON,1526883776,6,1722.059692,4.924433,0.142291,,,1694.004883,2.373757,4.999999,,,,,22383,0,19850458,0,12.997227,12.997227,0,0,Normal,Normal,0.854362202
1678976,1526963080,e,udp,192.168.100.147,60982,192.168.217.2,53,2,172,INT,1526963082,33043,2.501129,0,0,,,0,0,0,,,,,2,0,172,0,0.399819,0.399819,0,0,Normal,Normal,0.239487226
1593094,1526894943,e,udp,192.168.100.150,38707,8.8.8.8,53,2,203,CON,1526894943,38399,0.143727,0.143727,0,,,0.143727,0.143727,0.143727,,,,,1,1,64,139,6.957635,0,0,0,Normal,Normal,0.329442124
131355,1526355436,e,arp,192.168.100.4,,192.168.100.7,,4,204,CON,1526355799,6824,363.520172,0.000205,5.00E-06,,,0.00041,0.0002,0.00021,,,,,2,2,84,120,0.008253,0.002751,0.002751,0,Normal,Normal,0.273199682
1144767,1526967324,e,udp,192.168.100.3,19210,198.41.0.4,53,2,1209,CON,1526967325,985,0.221587,0.221587,0,,,0.221587,0.221587,0.221587,,,,,1,1,70,1139,4.5129,0,0,0,Normal,Normal,0.171358219
49256152,1528097414,e,udp,192.168.100.46,3456,192.168.100.5,80,11040,10739919,CON,1528097483,13,69.011513,4.91814,0.258006,,,68.853966,3.987907,4.993508,,,,,5520,5520,5244966,5494953,159.958817,79.97216,79.97216,0,Normal,Normal,0.787124627
1112257,1526955415,e,udp,192.168.100.3,8468,205.251.197.224,53,2,474,CON,1526955415,4938,0.010661,0.010661,0,,,0.010661,0.010661,0.010661,,,,,1,1,94,380,93.799828,0,0,0,Normal,Normal,0.301824446
1628148,1526895544,e,udp,192.168.100.7,40108,192.168.159.152,53,2,172,INT,1526895549,17897,5.045302,0,0,,,0,0,0,,,,,2,0,172,0,0.198204,0.198204,0,0,Normal,Normal,0.173598782
1683516,1526963282,e,udp,192.168.100.148,42585,8.8.8.8,53,2,227,CON,1526963282,37625,0.144711,0.144711,0,,,0.144711,0.144711,0.144711,,,,,1,1,76,151,6.910325,0,0,0,Normal,Normal,0.825301415
3378203,1528081594,e,arp,192.168.100.1,,192.168.100.147,,2,120,CON,1528081594,207468,0.04471,0.04471,0,,,0.04471,0.04471,0.04471,,,,,1,1,60,60,22.366362,0,0,0,Normal,Normal,0.494398174
98098,1526352339,e,udp,192.168.100.3,2301,205.251.199.60,53,2,474,CON,1526352339,7639,0.353486,0.353486,0,,,0.353486,0.353486,0.353486,,,,,1,1,94,380,2.828966,0,0,0,Normal,Normal,0.541881892
31964,1526347973,e,udp,192.168.100.7,138,192.168.100.255,138,6,1629,INT,1526349430,3293,1456.749512,0.000191,3.10E-05,,,0.000572,0.000148,0.000222,,,,,6,0,1629,0,0.003432,0.003432,0,0,Normal,Normal,0.38585387
1646160,1526896235,e,udp,192.168.100.7,53933,192.168.159.152,53,2,176,INT,1526896240,36152,5.047698,0,0,,,0,0,0,,,,,2,0,176,0,0.19811,0.19811,0,0,Normal,Normal,0.090610921
69650909,1528101152,e,udp,192.168.100.147,6089,192.168.100.6,80,7,420,INT,1528101248,212937,95.89798,0,0,,,0,0,0,,,,,7,0,420,0,0.062566,0.062566,0,1,DDoS,UDP,0.138460671
1610624,1526895195,e,udp,192.168.100.7,37496,192.168.159.152,53,2,176,INT,1526895200,181,5.048017,0,0,,,0,0,0,,,,,2,0,176,0,0.198098,0.198098,0,0,Normal,Normal,0.439605965
802741,1526907862,e,arp,192.168.100.1,,192.168.100.3,,2,120,CON,1526907862,3873,6.00E-05,6.00E-05,0,,,6.00E-05,6.00E-05,6.00E-05,,,,,1,1,60,60,16666.66797,0,0,0,Normal,Normal,0.977958256
6960768,1528082386,e *,tcp,192.168.100.55,8080,192.168.100.3,80,9929,9676191,CON,1528082448,183,62.423603,4.75776,0.763787,,,61.850876,2.114441,4.998116,,,,,4966,4963,4995917,4680274,159.042404,79.537224,79.489166,0,Normal,Normal,0.886087005
1519352,1526877302,e,udp,192.168.100.149,48005,8.8.8.8,53,2,227,CON,1526877302,224,0.143355,0.143355,0,,,0.143355,0.143355,0.143355,,,,,1,1,76,151,6.97569,0,0,0,Normal,Normal,0.444227676
21094956,1528085742,e,udp,192.168.100.150,56258,192.168.100.5,80,7,420,INT,1528085763,102511,20.771164,2.584758,1.492346,,,10.339031,0,3.46252,,,,,7,0,420,0,0.288862,0.288862,0,1,DoS,UDP,0.339137069
34057,1526348343,e,udp,192.168.100.150,54010,8.8.8.8,53,4,602,CON,1526348343,5427,0.371472,0.313363,0.058107,,,0.626725,0.255255,0.37147,,,,,2,2,164,438,8.075979,500000,8.604593,0,Normal,Normal,0.39217837
1628410,1526895599,e,udp,192.168.100.7,43787,192.168.159.152,53,2,176,INT,1526895604,18167,5.048266,0,0,,,0,0,0,,,,,2,0,176,0,0.198088,0.198088,0,0,Normal,Normal,0.357141874
1128125,1526961634,e,udp,192.168.100.3,64923,199.249.120.1,53,2,947,CON,1526961634,2681,0.01107,0.01107,0,,,0.01107,0.01107,0.01107,,,,,1,1,92,855,90.334236,0,0,0,Normal,Normal,0.922351341
1765736,1526980995,e,udp,192.168.100.149,42428,192.168.217.2,53,2,172,INT,1526980998,28841,2.499928,0,0,,,0,0,0,,,,,2,0,172,0,0.400012,0.400012,0,0,Normal,Normal,0.627963726
118072,1526354209,e,udp,192.168.100.7,40604,192.168.159.152,53,2,176,INT,1526354214,15563,5.042575,0,0,,,0,0,0,,,,,2,0,176,0,0.198311,0.198311,0,0,Normal,Normal,0.862397363
101218,1526352722,e,udp,192.168.100.147,48275,192.168.217.2,53,2,172,INT,1526352725,10437,2.50009,0,0,,,0,0,0,,,,,2,0,172,0,0.399986,0.399986,0,0,Normal,Normal,0.658072485
1093650,1526949430,e,udp,192.168.100.150,47372,224.0.0.251,5353,1,60,INT,1526949430,274062,0,0,0,,,0,0,0,,,,,1,0,60,0,0,0,0,0,Normal,Normal,0.180791338
29078367,1528086704,e,udp,192.168.100.7,365,192.168.100.3,565,1125,67500,INT,1528086730,322,26.189243,4.343464,1.423502,,,26.060783,1.160422,4.983523,,,,,1125,0,67500,0,42.918385,42.918385,0,0,Normal,Normal,0.480905507
72846107,1528101776,e,udp,192.168.100.46,80,192.168.100.5,80,800,767550,INT,1528101786,2,9.999797,4.994271,0.002896,,,9.988543,4.990989,4.997553,,,,,800,0,767550,0,79.901627,79.901627,0,0,Normal,Normal,0.784347991
48469913,1528097203,e,tcp,192.168.100.6,80,192.168.100.3,80,1876,555296,CON,1528097274,267,70.678368,4.678429,1.112724,,,70.176437,0.515272,4.999426,,,,,1876,0,555296,0,26.528625,26.528625,0,0,Normal,Normal,0.455845913
43768278,1528096668,e,udp,192.168.100.46,80,192.168.100.5,80,1649,1581893,INT,1528096688,1278,20.607899,4.111725,1.755769,,,20.558624,0.600188,4.991541,,,,,1649,0,1581893,0,79.969337,79.969337,0,0,Normal,Normal,0.397701309
1116814,1526957398,e,udp,192.168.100.3,51548,192.52.178.30,53,2,885,CON,1526957398,101,0.16765,0.16765,0,,,0.16765,0.16765,0.16765,,,,,1,1,82,803,5.964808,0,0,0,Normal,Normal,0.695511595
10233967,1528083051,e s,tcp,192.168.100.150,5006,192.168.100.6,80,4,522,RST,1528083091,193495,40.23708,0.010788,0.015257,,,0.032365,0,0.032365,,,,,3,1,462,60,0.074558,0.049745,0,1,DoS,TCP,0.051982225
55978440,1528099422,e,udp,192.168.100.46,3456,192.168.100.5,80,2542,2472786,CON,1528099438,764,15.939549,3.975598,1.767016,,,15.90239,0.915046,4.999275,,,,,1273,1269,1209658,1263128,159.414795,79.801506,79.550552,0,Normal,Normal,0.413233347
34050218,1528087328,e,udp,192.168.100.46,80,192.168.100.5,80,3098,2968724,INT,1528087370,78,41.44104,4.593307,1.128887,,,41.33976,1.400342,4.999247,,,,,3098,0,2968724,0,74.732681,74.732681,0,0,Normal,Normal,0.190797737
1683542,1526963343,e,udp,192.168.100.148,39390,8.8.8.8,53,2,227,CON,1526963343,37670,0.145119,0.145119,0,,,0.145119,0.145119,0.145119,,,,,1,1,76,151,6.890897,0,0,0,Normal,Normal,0.074270336
41568913,1528096412,e s,tcp,192.168.100.149,27660,192.168.100.5,80,3,462,REQ,1528096423,161356,10.962975,1.984779,1.984779,,,3.969558,0,3.969558,,,,,3,0,462,0,0.182432,0.182432,0,1,DDoS,TCP,0.450184134
1775095,1526981281,e,udp,192.168.100.149,32793,8.8.8.8,53,2,227,CON,1526981281,38289,0.143962,0.143962,0,,,0.143962,0.143962,0.143962,,,,,1,1,76,151,6.946278,0,0,0,Normal,Normal,0.253629184
1792880,1526981528,e,udp,192.168.100.7,45165,192.168.159.152,53,2,176,INT,1526981533,56253,5.043376,0,0,,,0,0,0,,,,,2,0,176,0,0.19828,0.19828,0,0,Normal,Normal,0.942073264
1128088,1526961629,e,udp,192.168.100.3,54320,205.251.198.121,53,2,470,CON,1526961629,2643,0.243,0.243,0,,,0.243,0.243,0.243,,,,,1,1,92,378,4.115226,0,0,0,Normal,Normal,0.328224844
1756968,1526980691,e,udp,192.168.100.7,50913,192.168.159.152,53,2,176,INT,1526980696,19932,5.048302,0,0,,,0,0,0,,,,,2,0,176,0,0.198086,0.198086,0,0,Normal,Normal,0.080184791
73108607,1528101820,e,udp,192.168.100.46,3456,192.168.100.5,80,41145,40025189,CON,1528102077,339,257.211456,4.934412,0.395202,,,256.589447,2.11228,4.999477,,,,,20573,20572,19547078,20478111,159.961777,79.980888,79.976997,0,Normal,Normal,0.120586331
1107353,1526952194,e,udp,192.168.100.46,3456,192.168.100.5,80,37382,37798489,CON,1526953085,2,891.787659,4.963896,0.009217,,,883.573425,4.953397,4.998172,,,,,18691,18691,19061393,18737096,41.916927,20.957903,20.957903,0,Normal,Normal,0.919894315
5387762,1528082034,e,tcp,192.168.100.6,80,192.168.100.3,80,1582,468272,CON,1528082092,148,58.591457,4.850784,0.422017,,,58.209404,3.451667,4.998686,,,,,1582,0,468272,0,26.983456,26.983456,0,0,Normal,Normal,0.652837483
67068345,1528100506,e,tcp,192.168.100.3,41307,52.64.239.193,8883,12,5009,CON,1528100520,79894,13.678202,2.452103,1.729469,,,7.356308,0.006266,3.677011,,,,,6,6,4613,396,0.804199,0.365545,0.365713,0,Normal,Normal,0.188442282
461778,1526887911,e,arp,192.168.100.4,,192.168.100.1,,2,102,CON,1526887911,2953,0.000202,0.000202,0,,,0.000202,0.000202,0.000202,,,,,1,1,42,60,4950.495117,0,0,0,Normal,Normal,0.319069876
1645835,1526895959,e,udp,192.168.100.7,58310,192.168.159.152,53,2,176,INT,1526895964,35778,5.042173,0,0,,,0,0,0,,,,,2,0,176,0,0.198327,0.198327,0,0,Normal,Normal,0.083489926
1501353,1526876705,e,udp,192.168.100.7,48914,192.168.159.152,53,2,176,INT,1526876710,35470,5.045366,0,0,,,0,0,0,,,,,2,0,176,0,0.198202,0.198202,0,0,Normal,Normal,0.906284574
1112256,1526955415,e,udp,192.168.100.3,54637,199.19.54.1,53,2,947,CON,1526955415,4937,0.158172,0.158172,0,,,0.158172,0.158172,0.158172,,,,,1,1,92,855,6.322232,0,0,0,Normal,Normal,0.29804658
1554583,1526877945,e,udp,192.168.100.7,45528,192.168.159.152,53,2,176,INT,1526877950,35831,5.047966,0,0,,,0,0,0,,,,,2,0,176,0,0.1981,0.1981,0,0,Normal,Normal,0.361699494
777918,1526899141,e,arp,192.168.100.27,,192.168.100.1,,4,240,CON,1526899353,278617,211.967529,0.00014,6.00E-06,,,0.000281,0.000135,0.000146,,,,,2,2,120,120,0.014153,0.004718,0.004718,0,Normal,Normal,0.557819325
94323,1526351818,e,udp,192.168.100.3,51163,199.19.57.1,53,2,947,CON,1526351818,3708,0.2149,0.2149,0,,,0.2149,0.2149,0.2149,,,,,1,1,92,855,4.653327,0,0,0,Normal,Normal,0.03419332
48878779,1528097284,e s,tcp,192.168.100.147,49664,192.168.100.6,80,4,616,REQ,1528097336,146965,52.51297,0,0,,,0,0,0,,,,,4,0,616,0,0.057129,0.057129,0,1,DDoS,TCP,0.505745988
22565760,1528085925,e,tcp,192.168.100.46,80,192.168.100.5,80,1769,1656131,CON,1528085947,314,22.175924,4.425481,1.133672,,,22.127407,2.158145,4.996907,,,,,1769,0,1656131,0,79.726105,79.726105,0,0,Normal,Normal,0.893569344
73370437,1528102077,e,udp,192.168.100.46,3456,192.168.100.5,80,19806,19267852,CON,1528102201,2,123.813774,4.940639,0.242218,,,123.515961,3.754065,4.997637,,,,,9903,9903,9410581,9857271,159.957977,79.974945,79.974945,0,Normal,Normal,0.476320074
118145,1526354267,e,udp,192.168.100.7,47742,192.168.159.152,53,2,176,INT,1526354272,15629,5.047883,0,0,,,0,0,0,,,,,2,0,176,0,0.198103,0.198103,0,0,Normal,Normal,0.20864935
1093649,1526949429,e,udp,192.168.100.149,47631,224.0.0.251,5353,1,60,INT,1526949429,274061,0,0,0,,,0,0,0,,,,,1,0,60,0,0,0,0,0,Normal,Normal,0.333383367
34856460,1528104434,e,udp,192.168.100.3,46560,199.7.83.42,53,2,1401,CON,1528104434,18,0.014665,0.014665,0,,,0.014665,0.014665,0.014665,,,,,1,1,70,1331,68.189568,0,0,0,Normal,Normal,0.178287629
34855932,1528104125,e,arp,192.168.100.1,,192.168.100.147,,2,120,CON,1528104125,4073,0.000119,0.000119,0,,,0.000119,0.000119,0.000119,,,,,1,1,60,60,8403.361328,0,0,0,Normal,Normal,0.125489304
482829,1526897102,e,udp,192.168.100.46,80,192.168.100.5,80,35411,33119316,INT,1526898789,5,1686.516113,4.955445,0.019636,,,1669.984863,4.906777,4.999998,,,,,35411,0,33119316,0,20.995945,20.995945,0,0,Normal,Normal,0.378367443
1828920,1529381162,e,udp,192.168.100.3,14711,96.7.49.66,53,2,408,CON,1529381162,629,0.150791,0.150791,0,,,0.150791,0.150791,0.150791,,,,,1,1,95,313,6.631695,0,0,0,Normal,Normal,0.901196794
1519364,1526877315,e,udp,192.168.100.7,58018,192.168.159.152,53,2,176,INT,1526877320,242,5.047795,0,0,,,0,0,0,,,,,2,0,176,0,0.198106,0.198106,0,0,Normal,Normal,0.999816266
1128819,1526965503,e,tcp,192.168.100.5,0,192.168.100.3,0,19240,17062920,CON,1526966987,6,1484.454834,4.925797,0.043091,,,1458.035767,4.581072,4.999986,,,,,19240,0,17062920,0,12.960314,12.960314,0,0,Normal,Normal,0.845507819
1664287,1526962664,e,udp,192.168.100.7,51479,192.168.159.152,53,2,176,INT,1526962669,18157,5.047884,0,0,,,0,0,0,,,,,2,0,176,0,0.198103,0.198103,0,0,Normal,Normal,0.050403562
1128778,1526965519,e,arp,192.168.100.3,,192.168.100.1,,6,360,CON,1526965762,9,242.736374,0.0001,1.40E-05,,,0.0003,9.00E-05,0.00012,,,,,3,3,180,180,0.020598,0.008239,0.008239,0,Normal,Normal,0.48434982
60513302,1528099742,e,udp,192.168.100.147,24436,192.168.100.3,80,12,720,INT,1528099766,78908,24.24432,3.006114,1.837531,,,12.024456,0,4.819586,,,,,12,0,720,0,0.453715,0.453715,0,1,DDoS,UDP,0.708799026
98669,1526352355,e,tcp,192.168.100.3,45556,52.11.116.184,443,34,9421,FIN,1526352416,7762,61.390034,0.282292,0.304751,,,1.976046,0.153324,1.028479,,,,,19,15,3428,5993,0.537547,0.293207,0.22805,0,Normal,Normal,0.000848671
772361,1526899045,e,udp,192.168.100.147,57720,192.168.217.2,53,2,172,INT,1526899047,273053,2.501134,0,0,,,0,0,0,,,,,2,0,172,0,0.399819,0.399819,0,0,Normal,Normal,0.079836388
1111858,1526955175,e,tcp,192.168.100.3,58474,54.230.135.55,443,43,7982,FIN,1526955291,4148,116.019539,0.02389,0.062373,,,0.310566,0.005469,0.239953,,,,,24,19,2418,5564,0.362008,0.198242,0.155146,0,Normal,Normal,0.062491178
1112354,1526955421,e,tcp,192.168.100.3,34134,54.230.135.62,443,18,5313,FIN,1526955426,4996,5.609987,0.259004,0.252548,,,0.518009,0.006457,0.511552,,,,,10,8,1067,4246,3.03031,1.604282,1.247775,0,Normal,Normal,0.915736082
802912,1526907902,e,udp,192.168.100.150,37292,8.8.8.8,53,2,227,CON,1526907902,4056,0.144118,0.144118,0,,,0.144118,0.144118,0.144118,,,,,1,1,76,151,6.938759,0,0,0,Normal,Normal,0.792630168
36696783,1528095923,e *,tcp,192.168.100.55,8080,192.168.100.3,80,1219,1181909,CON,1528095956,5206,32.643902,4.587711,0.933735,,,32.113976,2.301759,4.998258,,,,,608,611,605021,576888,37.311718,18.594591,18.686491,0,Normal,Normal,0.171920635
1646202,1526896659,e,udp,192.168.100.7,38309,192.168.159.152,53,2,176,INT,1526896664,36325,5.047864,0,0,,,0,0,0,,,,,2,0,176,0,0.198104,0.198104,0,0,Normal,Normal,0.420856643
8878772,1528082755,e s,tcp,192.168.100.148,61731,192.168.100.5,80,6,924,REQ,1528082795,149115,39.951344,0,0,,,0,0,0,,,,,6,0,924,0,0.125152,0.125152,0,1,DoS,TCP,0.478658234
1793066,1526981575,e,ipv6-icmp,fe80::250:56ff:febe:89ee,133,ff02::2,0,1,70,NRS,1526981575,171,0,0,0,,,0,0,0,,,,,1,0,70,0,0,0,0,0,Normal,Normal,0.572422601
1828306,1526983326,e,udp,192.168.100.7,34151,192.168.159.152,53,2,176,INT,1526983331,46,5.047898,0,0,,,0,0,0,,,,,2,0,176,0,0.198102,0.198102,0,0,Normal,Normal,0.298954329
36365812,1528095871,e s,tcp,192.168.100.148,48451,192.168.100.3,80,6,736,RST,1528095897,198551,26.075565,0.062853,0.108864,,,0.251411,0,0.251411,,,,,5,1,676,60,0.19175,0.1534,0,1,DDoS,TCP,0.035763325
777907,1526899129,e,udp,192.168.100.6,138,192.168.100.255,138,1,250,INT,1526899129,278614,0,0,0,,,0,0,0,,,,,1,0,250,0,0,0,0,0,Normal,Normal,0.809035141
61745203,1528099842,e,tcp,192.168.100.5,0,192.168.100.3,0,753,536400,CON,1528099858,10,15.742348,3.917139,1.854503,,,15.668555,0.705047,4.988496,,,,,753,0,536400,0,47.769241,47.769241,0,0,Normal,Normal,0.169159536
1646133,1526896074,e,udp,192.168.100.7,56668,192.168.159.152,53,2,176,INT,1526896079,36081,5.047928,0,0,,,0,0,0,,,,,2,0,176,0,0.198101,0.198101,0,0,Normal,Normal,0.272925959
