pkSeqID,stime,flgs,proto,saddr,sport,daddr,dport,pkts,bytes,state,ltime,seq,dur,mean,stddev,smac,dmac,sum,min,max,soui,doui,sco,dco,spkts,dpkts,sbytes,dbytes,rate,srate,drate,attack,category,subcategory
9779291,1528082982,e,tcp,192.168.100.6,80,192.168.100.3,80,1505,445480,CON,1528083038,983,55.745472,4.608666,1.244008,,,55.303993,0.483016,4.99986,,,,,1505,0,445480,0,26.979771,26.979771,0,0,Normal,Normal
58945729,1528099626,e,udp,192.168.100.149,11094,192.168.100.3,80,10,600,INT,1528099648,84294,21.766954,2.981855,1.818861,,,11.927422,0,4.881676,,,,,10,0,600,0,0.413471,0.413471,0,1,DDoS,UDP
1756884,1526980681,e,udp,192.168.100.7,59607,192.168.159.152,53,2,172,INT,1526980686,19843,5.04502,0,0,,,0,0,0,,,,,2,0,172,0,0.198215,0.198215,0,0,Normal,Normal
50997508,1528097751,e,tcp,192.168.100.5,0,192.168.100.3,0,480,341180,CON,1528097761,868,9.978137,4.977611,0.000844,,,9.955222,4.976767,4.978455,,,,,480,0,341180,0,48.004951,48.004951,0,0,Normal,Normal
1607319,1526895101,e,udp,192.168.100.7,50640,192.168.159.152,53,8,704,INT,1526895111,52791,9.880527,3.477117,0.444424,,,13.908468,3.03452,4.03419,,,,,8,0,704,0,0.708464,0.708464,0,0,Normal,Normal
52072332,1528097839,e s,tcp,192.168.100.149,57455,192.168.100.7,80,5,770,REQ,1528097865,27056,26.141237,0.873098,1.512251,,,3.492394,0,3.492394,,,,,5,0,770,0,0.153015,0.153015,0,1,DDoS,TCP
68391705,1528100741,e,tcp,192.168.100.6,80,192.168.100.3,80,940,278240,CON,1528100776,2396,35.520615,4.406384,1.503984,,,35.251076,0.427388,4.998692,,,,,940,0,278240,0,26.435354,26.435354,0,0,Normal,Normal
1551439,1526877941,e,udp,192.168.100.149,59026,8.8.8.8,53,2,172,CON,1526877941,32683,0.007217,0.007217,0,,,0.007217,0.007217,0.007217,,,,,1,1,86,86,138.561737,0,0,0,Normal,Normal
43938468,1528096671,e s,tcp,192.168.100.150,10611,192.168.100.5,80,5,676,RST,1528096687,171468,15.25178,1.103719,1.560895,,,3.311158,0,3.311158,,,,,4,1,616,60,0.262264,0.196698,0,1,DDoS,TCP
1554997,1526878133,e,udp,192.168.100.7,55870,192.168.159.152,53,2,176,INT,1526878138,36276,5.048144,0,0,,,0,0,0,,,,,2,0,176,0,0.198093,0.198093,0,0,Normal,Normal
19436072,1528085576,e,udp,192.168.100.148,557,192.168.100.6,80,2,120,INT,1528085579,16338,3.275956,3.275956,0,,,3.275956,3.275956,3.275956,,,,,2,0,120,0,0.305254,0.305254,0,1,DoS,UDP
49111739,1528097351,e s,tcp,192.168.100.147,40187,192.168.100.6,80,4,616,REQ,1528097404,117764,52.397938,0,0,,,0,0,0,,,,,4,0,616,0,0.057254,0.057254,0,1,DDoS,TCP
7905987,1528082578,e s,tcp,192.168.100.147,16739,192.168.100.6,80,3,462,REQ,1528082615,158920,36.989944,0,0,,,0,0,0,,,,,3,0,462,0,0.054069,0.054069,0,1,DoS,TCP
58920223,1528099626,e,udp,192.168.100.148,61240,192.168.100.3,80,11,660,INT,1528099647,58788,20.981693,3.129446,1.808985,,,12.517784,0,4.282685,,,,,11,0,660,0,0.476606,0.476606,0,1,DDoS,UDP
38347680,1528096098,e s,tcp,192.168.100.150,17095,192.168.100.3,80,5,582,RST,1528096109,83144,11.308371,3.727179,0.072536,,,7.454358,3.654643,3.799715,,,,,4,1,522,60,0.35372,0.26529,0,1,DDoS,TCP
71870120,1528101600,e,udp,192.168.100.149,25272,192.168.100.7,80,2,120,INT,1528101605,72671,5.0065,0,0,,,0,0,0,,,,,2,0,120,0,0.19974,0.19974,0,1,DDoS,UDP
1606298,1526895095,e,udp,192.168.100.148,41635,192.168.217.2,53,2,172,INT,1526895097,51751,2.501105,0,0,,,0,0,0,,,,,2,0,172,0,0.399823,0.399823,0,0,Normal,Normal
19119489,1528085512,e,udp,192.168.100.148,19843,192.168.100.6,80,7,420,INT,1528085533,224079,20.586121,2.538517,1.466711,,,10.154069,0,3.475049,,,,,7,0,420,0,0.291459,0.291459,0,1,DoS,UDP
1126207,1526961011,e,udp,192.168.100.3,42955,199.7.91.13,53,2,1209,CON,1526961011,634,0.015386,0.015386,0,,,0.015386,0.015386,0.015386,,,,,1,1,70,1139,64.994148,0,0,0,Normal,Normal
784980,1526901787,e,udp,192.168.100.46,3456,192.168.100.5,80,40336,40782648,CON,1526902747,5,960.495483,4.956428,0.008486,,,951.634094,4.951405,4.999998,,,,,20168,20168,20566296,20216352,41.99395,20.996454,20.996454,0,Normal,Normal
47882597,1528097057,e,tcp,192.168.100.147,49314,192.168.100.6,80,1,154,REQ,1528097057,445363,0,0,0,,,0,0,0,,,,,1,0,154,0,0,0,0,1,DDoS,TCP
29084698,1528086704,e,udp,192.168.100.148,12810,192.168.100.5,80,8,480,INT,1528086729,6653,24.955656,3.524195,0.246796,,,14.09678,3.338413,3.949034,,,,,8,0,480,0,0.280498,0.280498,0,1,DoS,UDP
3041,1526344338,e,udp,fe80::250:56ff:febe:254,8612,ff02::1,8610,2,156,INT,1526344338,3085,0.010023,0.010023,0,,,0.010023,0.010023,0.010023,,,,,2,0,156,0,99.770531,99.770531,0,0,Normal,Normal
13187052,1528083675,e,udp,192.168.100.46,3456,192.168.100.5,80,6976,6787678,CON,1528083719,659,43.639755,4.828724,0.448287,,,43.458515,3.561145,4.99876,,,,,3488,3488,3315725,3471953,159.831329,79.904205,79.904205,0,Normal,Normal
1466129,1526876043,e,udp,192.168.100.150,56287,8.8.8.8,53,2,203,CON,1526876043,42,0.143448,0.143448,0,,,0.143448,0.143448,0.143448,,,,,1,1,64,139,6.971168,0,0,0,Normal,Normal
30084689,1528086806,e,udp,192.168.100.149,26263,192.168.100.7,80,7,420,INT,1528086837,220154,31.623684,1.691827,2.123131,,,8.459134,0,4.96146,,,,,7,0,420,0,0.189731,0.189731,0,1,DoS,UDP
22683367,1528085926,e,udp,192.168.100.148,51256,192.168.100.7,80,5,300,INT,1528085943,117921,17.442917,2.895038,2.047116,,,8.685114,0,4.351846,,,,,5,0,300,0,0.229319,0.229319,0,1,DoS,UDP
45607012,1528096847,e s,tcp,192.168.100.150,32154,192.168.100.5,80,4,616,REQ,1528096869,4896,21.615229,0,0,,,0,0,0,,,,,4,0,616,0,0.138791,0.138791,0,1,DDoS,TCP
60258582,1528099725,e,udp,192.168.100.148,14439,192.168.100.3,80,12,720,INT,1528099740,86349,15.883724,4.32798,0.01539,,,12.98394,4.307221,4.344023,,,,,12,0,720,0,0.692533,0.692533,0,1,DDoS,UDP
63933457,1528099986,e,udp,192.168.100.148,22858,192.168.100.5,80,8,480,INT,1528100019,353151,33.196251,1.964453,1.650411,,,9.822265,0,3.983786,,,,,8,0,480,0,0.210867,0.210867,0,1,DDoS,UDP
19590348,1528085578,e,udp,192.168.100.149,23299,192.168.100.5,80,1,60,INT,1528085578,170614,0,0,0,,,0,0,0,,,,,1,0,60,0,0,0,0,1,DoS,UDP
101677,1526352728,e,arp,192.168.100.147,,192.168.100.1,,2,120,CON,1526352728,11349,0.000132,0.000132,0,,,0.000132,0.000132,0.000132,,,,,1,1,60,60,7575.757324,0,0,0,Normal,Normal
34258817,1528087333,e,udp,192.168.100.149,10291,192.168.100.6,80,9,540,INT,1528087358,208677,25.509521,2.592114,1.338063,,,12.960568,0,3.751824,,,,,9,0,540,0,0.313608,0.313608,0,1,DoS,UDP
36388547,1528095873,e s,tcp,192.168.100.150,53970,192.168.100.3,80,6,736,RST,1528095899,221286,25.44519,0.068558,0.118746,,,0.274232,0,0.274232,,,,,5,1,676,60,0.196501,0.157201,0,1,DDoS,TCP
64971469,1528100150,e,udp,192.168.100.148,19786,192.168.100.5,80,11,660,INT,1528100177,80351,27.881792,3.041091,1.731994,,,15.205456,0,4.402148,,,,,11,0,660,0,0.358657,0.358657,0,1,DDoS,UDP
34809655,1528087409,e,udp,192.168.100.150,60371,192.168.100.7,80,6,360,INT,1528087431,235187,22.219645,1.800022,1.801492,,,7.200089,0,3.702962,,,,,6,0,360,0,0.225026,0.225026,0,1,DoS,UDP
1829234,1529381319,e,tcp,192.168.100.3,54780,54.200.220.170,443,32,6689,FIN,1529381381,120,61.985481,0.283991,0.318713,,,1.987939,0.153559,1.064675,,,,,18,14,2361,4328,0.500117,0.274258,0.209727,0,Normal,Normal
30128883,1528086840,e,udp,192.168.100.148,14279,192.168.100.5,80,10,600,INT,1528086874,2184,34.047661,2.068618,1.488287,,,12.411707,0,3.47161,,,,,10,0,600,0,0.264335,0.264335,0,1,DoS,UDP
11084689,1528083238,e s,tcp,192.168.100.148,49110,192.168.100.5,80,2,308,REQ,1528083261,257733,22.788618,0,0,,,0,0,0,,,,,2,0,308,0,0.043882,0.043882,0,1,DoS,TCP
62794809,1528099914,e,tcp,192.168.100.5,0,192.168.100.3,0,1001,714062,CON,1528099940,980,26.014919,3.757664,1.746792,,,22.545984,0.940962,4.986987,,,,,1001,0,714062,0,38.43948,38.43948,0,0,Normal,Normal
25021487,1528086203,e,udp,192.168.100.147,45871,192.168.100.6,80,2,120,INT,1528086207,96570,4.322755,4.322755,0,,,4.322755,4.322755,4.322755,,,,,2,0,120,0,0.231334,0.231334,0,1,DoS,UDP
68553,1526350296,e,udp,192.168.100.149,41857,224.0.0.251,5353,1,83,INT,1526350296,4230,0,0,0,,,0,0,0,,,,,1,0,83,0,0,0,0,0,Normal,Normal
17979537,1528085379,e,udp,192.168.100.147,10035,192.168.100.7,80,5,300,INT,1528085400,132780,21.024914,1.220655,2.114237,,,4.882622,0,4.882622,,,,,5,0,300,0,0.19025,0.19025,0,1,DoS,UDP
23272,1526345683,e,udp,fe80::2c6a:ff9b:7e14:166a,5353,ff02::fb,5353,1,203,INT,1526345683,23876,0,0,0,,,0,0,0,,,,,1,0,203,0,0,0,0,0,Normal,Normal
73033202,1528101779,e,udp,192.168.100.150,52317,192.168.100.7,80,2,120,INT,1528101783,187097,4.827026,4.827026,0,,,4.827026,4.827026,4.827026,,,,,2,0,120,0,0.207167,0.207167,0,1,DDoS,UDP
66465041,1528100412,e,udp,192.168.100.7,365,192.168.100.3,565,2066,123960,INT,1528100460,925,48.042179,4.781596,0.58506,,,47.815956,3.026431,4.979802,,,,,2066,0,123960,0,42.983063,42.983063,0,0,Normal,Normal
4455332,1528081821,e s,tcp,192.168.100.148,37411,192.168.100.6,80,3,368,RST,1528081842,235891,20.874208,0.018539,0.018539,,,0.037079,0,0.037079,,,,,2,1,308,60,0.095812,0.047991,0,1,DoS,TCP
3585978,1528081648,e s,tcp,192.168.100.147,17985,192.168.100.7,80,7,1078,REQ,1528081679,153020,30.927069,1.56861,2.016465,,,7.843048,0,4.890195,,,,,7,0,1078,0,0.194005,0.194005,0,1,DoS,TCP
43753366,1528096647,e,tcp,192.168.100.147,23878,192.168.100.5,80,1,154,REQ,1528096647,248527,0,0,0,,,0,0,0,,,,,1,0,154,0,0,0,0,1,DDoS,TCP
32468722,1528087085,e,udp,192.168.100.150,32279,192.168.100.7,80,1,60,INT,1528087085,253727,0,0,0,,,0,0,0,,,,,1,0,60,0,0,0,0,1,DoS,UDP
56624676,1528099461,e,udp,192.168.100.147,42634,192.168.100.3,80,12,720,INT,1528099475,122679,13.950603,3.804273,0.014183,,,11.412819,3.790364,3.823779,,,,,12,0,720,0,0.788496,0.788496,0,1,DDoS,UDP
1696896,1526963499,e,udp,192.168.100.150,34117,192.168.217.2,53,2,172,INT,1526963501,51184,2.501094,0,0,,,0,0,0,,,,,2,0,172,0,0.399825,0.399825,0,0,Normal,Normal
1819146,1526982256,e,udp,192.168.100.7,51719,192.168.159.152,53,2,176,INT,1526982261,26581,5.048119,0,0,,,0,0,0,,,,,2,0,176,0,0.198094,0.198094,0,0,Normal,Normal
34391144,1528087371,e,udp,192.168.100.150,36563,192.168.100.7,80,2,120,INT,1528087375,78840,4.159292,4.159292,0,,,4.159292,4.159292,4.159292,,,,,2,0,120,0,0.240426,0.240426,0,1,DoS,UDP
1665668,1526962795,e,udp,192.168.100.7,45622,192.168.159.152,53,2,176,INT,1526962800,19550,5.047864,0,0,,,0,0,0,,,,,2,0,176,0,0.198104,0.198104,0,0,Normal,Normal
7533697,1528082509,e s,tcp,192.168.100.148,23466,192.168.100.7,80,5,770,REQ,1528082564,48791,54.853199,0,0,,,0,0,0,,,,,5,0,770,0,0.072922,0.072922,0,1,DoS,TCP
1126211,1526961011,e,udp,192.168.100.3,38933,205.251.199.203,53,2,323,CON,1526961012,638,0.250789,0.250789,0,,,0.250789,0.250789,0.250789,,,,,1,1,93,230,3.987416,0,0,0,Normal,Normal
1646161,1526896241,e,udp,192.168.100.149,52183,203.114.73.24,123,2,180,CON,1526896241,36155,0.017167,0.017167,0,,,0.017167,0.017167,0.017167,,,,,1,1,90,90,58.251297,0,0,0,Normal,Normal
23407586,1528086007,e,udp,192.168.100.148,55610,192.168.100.7,80,8,480,INT,1528086046,55652,38.375038,2.699619,2.21238,,,13.498095,0,4.828703,,,,,8,0,480,0,0.18241,0.18241,0,1,DoS,UDP
43505464,1528096639,e,udp,192.168.100.46,80,192.168.100.5,80,1157,1111582,INT,1528096654,625,14.999129,4.991356,0.002244,,,14.97407,4.988656,4.99415,,,,,1157,0,1111582,0,77.071144,77.071144,0,0,Normal,Normal
56821464,1528099477,e,udp,192.168.100.149,42112,192.168.100.3,80,9,540,INT,1528099490,57308,13.701682,3.428954,0.008313,,,10.286861,3.419104,3.439363,,,,,9,0,540,0,0.58387,0.58387,0,1,DDoS,UDP
25426786,1528086243,e,udp,192.168.100.149,9041,192.168.100.7,80,4,240,INT,1528086280,239705,37.040562,1.476611,2.088243,,,4.429832,0,4.429832,,,,,4,0,240,0,0.080992,0.080992,0,1,DoS,UDP
37032358,1528095959,e,udp,192.168.100.6,138,192.168.100.255,138,1,243,INT,1528095959,78619,0,0,0,,,0,0,0,,,,,1,0,243,0,0,0,0,0,Normal,Normal
1575364,1526894462,e,udp,192.168.100.147,51820,8.8.8.8,53,2,203,CON,1526894462,20412,0.143712,0.143712,0,,,0.143712,0.143712,0.143712,,,,,1,1,64,139,6.958361,0,0,0,Normal,Normal
26108705,1528086308,e,udp,192.168.100.150,41526,192.168.100.6,80,6,360,INT,1528086340,176623,31.521746,2.240975,2.250671,,,8.9639,0,4.777084,,,,,6,0,360,0,0.158621,0.158621,0,1,DoS,UDP
1481432,1526876266,e,udp,192.168.100.7,41270,192.168.159.152,53,2,176,INT,1526876271,15375,5.046193,0,0,,,0,0,0,,,,,2,0,176,0,0.198169,0.198169,0,0,Normal,Normal
1734603,1526964345,e,udp,192.168.100.7,59123,192.168.159.152,53,2,176,INT,1526964350,33758,5.046354,0,0,,,0,0,0,,,,,2,0,176,0,0.198163,0.198163,0,0,Normal,Normal
17532665,1528085316,e,udp,192.168.100.147,53240,192.168.100.7,80,4,240,INT,1528085333,210233,17.630493,1.657306,2.343784,,,4.971917,0,4.971917,,,,,4,0,240,0,0.17016,0.17016,0,1,DoS,UDP
36796421,1528095926,e s,tcp,192.168.100.150,18744,192.168.100.3,80,4,616,REQ,1528095952,104844,26.403288,1.406115,1.988547,,,4.218346,0,4.218346,,,,,4,0,616,0,0.113622,0.113622,0,1,DDoS,TCP
1610730,1526895378,e,udp,192.168.100.149,39280,192.168.217.2,53,2,172,INT,1526895381,349,2.500112,0,0,,,0,0,0,,,,,2,0,172,0,0.399982,0.399982,0,0,Normal,Normal
1705675,1526963817,e,udp,192.168.100.147,50760,8.8.8.8,53,2,172,CON,1526963817,4556,0.007545,0.007545,0,,,0.007545,0.007545,0.007545,,,,,1,1,86,86,132.538101,0,0,0,Normal,Normal
2384323,1528081395,e,udp,192.168.100.46,3456,192.168.100.5,80,10112,9840707,CON,1528081458,91,63.469574,4.867734,0.430304,,,63.280548,3.377215,4.999276,,,,,5056,5056,4805779,5034928,159.304672,79.644463,79.644463,0,Normal,Normal
1499088,1526876681,e,udp,192.168.100.7,43633,192.168.159.152,53,2,176,INT,1526876686,33240,5.041516,0,0,,,0,0,0,,,,,2,0,176,0,0.198353,0.198353,0,0,Normal,Normal
443003,1526882840,e,arp,192.168.100.147,,192.168.100.1,,2,120,CON,1526882840,3366,0.000131,0.000131,0,,,0.000131,0.000131,0.000131,,,,,1,1,60,60,7633.588379,0,0,0,Normal,Normal
1774817,1526981106,e,udp,192.168.100.7,57579,192.168.159.152,53,2,176,INT,1526981111,37970,5.042569,0,0,,,0,0,0,,,,,2,0,176,0,0.198312,0.198312,0,0,Normal,Normal
23870112,1528086052,e,udp,192.168.100.148,11256,192.168.100.7,80,5,300,INT,1528086070,256015,17.95179,3.07668,2.175829,,,9.23004,0,4.658315,,,,,5,0,300,0,0.222819,0.222819,0,1,DoS,UDP
919622,1526949246,e,tcp,192.168.100.147,47422,192.168.100.3,60458,2,120,RST,1526949246,100028,0.003245,0.003245,0,,,0.003245,0.003245,0.003245,,,,,1,1,60,60,308.166412,0,0,1,Reconnaissance,Service_Scan
1757246,1526980923,e,udp,192.168.100.150,47885,8.8.8.8,53,2,227,CON,1526980923,20244,0.143778,0.143778,0,,,0.143778,0.143778,0.143778,,,,,1,1,76,151,6.955167,0,0,0,Normal,Normal
9516150,1528082922,e,tcp,192.168.100.6,80,192.168.100.3,80,1602,474192,CON,1528082982,3,60.555992,4.628201,1.233183,,,60.166615,0.356552,4.999635,,,,,1602,0,474192,0,26.438341,26.438341,0,0,Normal,Normal
19232212,1528085539,e,udp,192.168.100.147,38090,192.168.100.7,80,5,300,INT,1528085565,74640,26.543463,1.094339,1.895451,,,4.377356,0,4.377356,,,,,5,0,300,0,0.150696,0.150696,0,1,DoS,UDP
29747613,1528086774,e,udp,192.168.100.148,31214,192.168.100.5,80,8,480,INT,1528086799,145243,24.787376,3.692351,0.563007,,,14.769404,3.172852,4.642251,,,,,8,0,480,0,0.282402,0.282402,0,1,DoS,UDP
31614483,1528086986,e,udp,192.168.100.149,32064,192.168.100.6,80,4,240,INT,1528087012,185979,25.909906,1.604593,2.269237,,,4.813779,0,4.813779,,,,,4,0,240,0,0.115786,0.115786,0,1,DoS,UDP
49761149,1528097499,e s,tcp,192.168.100.149,11074,192.168.100.6,80,5,676,REQ,1528097551,242850,52.274387,0.012143,0.021032,,,0.048572,0,0.048572,,,,,4,1,616,60,0.076519,0.057389,0,1,DDoS,TCP
53530630,1528097957,e s,tcp,192.168.100.149,46376,192.168.100.7,80,2,308,REQ,1528097960,174560,2.98561,2.98561,0,,,2.98561,2.98561,2.98561,,,,,2,0,308,0,0.33494,0.33494,0,1,DDoS,TCP
72084698,1528101646,e,udp,192.168.100.148,7658,192.168.100.7,80,4,240,INT,1528101655,25085,8.321141,2.769303,0.103051,,,5.538607,2.666256,2.872351,,,,,4,0,240,0,0.360527,0.360527,0,1,DDoS,UDP
12468726,1528083502,e s,tcp,192.168.100.150,45964,192.168.100.7,80,3,462,REQ,1528083537,68815,35.506222,0,0,,,0,0,0,,,,,3,0,462,0,0.056328,0.056328,0,1,DoS,TCP
1593076,1526894882,e,udp,192.168.100.7,42985,192.168.159.152,53,2,176,INT,1526894887,38359,5.047927,0,0,,,0,0,0,,,,,2,0,176,0,0.198101,0.198101,0,0,Normal,Normal
15834833,1528085119,e,udp,192.168.100.150,19594,192.168.100.3,80,20,1200,INT,1528085146,85384,26.520302,4.178663,0.487627,,,20.893316,3.546697,4.889275,,,,,20,0,1200,0,0.716432,0.716432,0,1,DoS,UDP
11715,1526345187,e,udp,192.168.100.150,37024,27.124.125.250,123,2,180,CON,1526345187,12162,0.048645,0.048645,0,,,0.048645,0.048645,0.048645,,,,,1,1,90,90,20.557096,0,0,0,Normal,Normal
1830084,1529284262,e *,tcp,192.168.100.55,8080,192.168.100.3,80,72778,70927486,CON,1529285355,3,1093.176392,4.839635,0.639072,,,464.60495,0.987489,4.999962,,,,,36389,36389,36601157,34326329,66.573883,33.286484,33.286484,0,Normal,Normal
71655731,1528101556,e,udp,192.168.100.148,30411,192.168.100.7,80,3,180,INT,1528101568,120446,11.965498,1.743852,1.743852,,,3.487705,0,3.487705,,,,,3,0,180,0,0.167147,0.167147,0,1,DDoS,UDP
42920215,1528096568,e s,tcp,192.168.100.150,55704,192.168.100.5,80,5,770,REQ,1528096586,201864,17.662024,2.714565,2.06158,,,8.143695,0,4.993001,,,,,5,0,770,0,0.226475,0.226475,0,1,DDoS,TCP
14938464,1528084986,e,udp,192.168.100.149,26588,192.168.100.5,80,8,480,INT,1528085014,237669,28.468409,2.093354,1.723061,,,10.466768,0,3.886811,,,,,8,0,480,0,0.245887,0.245887,0,1,DoS,UDP
1792630,1526981502,e,udp,192.168.100.7,56055,192.168.159.152,53,4,352,INT,1526981952,56007,449.75885,0,0,,,0,0,0,,,,,4,0,352,0,0.00667,0.00667,0,0,Normal,Normal
31823580,1528087016,e,udp,192.168.100.149,19427,192.168.100.6,80,8,480,INT,1528087045,132912,28.911263,3.998131,0.714382,,,15.992523,3.167461,4.725913,,,,,8,0,480,0,0.24212,0.24212,0,1,DoS,UDP
68586,1526350323,e,udp,192.168.100.149,60248,224.0.0.251,5353,1,83,INT,1526350323,4262,0,0,0,,,0,0,0,,,,,1,0,83,0,0,0,0,0,Normal,Normal
1688533,1526963397,e,udp,192.168.100.148,56972,8.8.8.8,53,2,172,CON,1526963397,42738,0.007436,0.007436,0,,,0.007436,0.007436,0.007436,,,,,1,1,86,86,134.480911,0,0,0,Normal,Normal
1683359,1526963168,e,udp,192.168.100.7,43606,192.168.159.152,53,2,176,INT,1526963173,37444,5.048059,0,0,,,0,0,0,,,,,2,0,176,0,0.198096,0.198096,0,0,Normal,Normal
9532669,1528082922,e s,tcp,192.168.100.149,6945,192.168.100.7,80,5,770,REQ,1528082982,16522,59.522251,0,0,,,0,0,0,,,,,5,0,770,0,0.067202,0.067202,0,1,DoS,TCP
54498425,1528099323,e,udp,192.168.100.149,9539,192.168.100.3,80,6,360,INT,1528099336,93718,12.983423,2.972365,2.126265,,,8.917094,0,4.852618,,,,,6,0,360,0,0.385106,0.385106,0,1,DDoS,UDP
35468727,1528095764,e s,tcp,192.168.100.149,25369,192.168.100.3,80,7,890,RST,1528095779,87940,14.209452,2.4496,1.743092,,,7.348801,0,3.913461,,,,,6,1,830,60,0.422254,0.351878,0,1,DDoS,TCP
17111745,1528085272,e,udp,192.168.100.150,22172,192.168.100.3,80,17,1020,INT,1528085311,51476,38.354172,3.182045,0.813483,,,19.09227,2.23501,4.627988,,,,,17,0,1020,0,0.417165,0.417165,0,1,DoS,UDP
33530637,1528087258,e,udp,192.168.100.148,2064,192.168.100.3,80,13,780,INT,1528087287,4825,29.336658,3.032096,1.711697,,,15.160482,0,4.650536,,,,,13,0,780,0,0.409045,0.409045,0,1,DoS,UDP
12365811,1528083466,e s,tcp,192.168.100.149,24028,192.168.100.6,80,2,308,REQ,1528083485,228057,19.527004,0,0,,,0,0,0,,,,,2,0,308,0,0.051211,0.051211,0,1,DoS,TCP
68015276,1528100653,e,udp,192.168.100.149,40249,192.168.100.6,80,9,540,INT,1528100694,240330,40.984432,2.960704,1.489799,,,14.803518,0,4.024409,,,,,9,0,540,0,0.195196,0.195196,0,1,DDoS,UDP
55365811,1528099368,e,udp,192.168.100.148,65276,192.168.100.3,80,11,660,INT,1528099382,174617,13.459804,3.577592,0.753335,,,10.732777,2.512363,4.125566,,,,,11,0,660,0,0.742953,0.742953,0,1,DDoS,UDP
1554585,1526877947,e,udp,192.168.100.7,53502,192.168.159.152,53,2,176,INT,1526877952,35834,5.043501,0,0,,,0,0,0,,,,,2,0,176,0,0.198275,0.198275,0,0,Normal,Normal
4614579,1528081867,e s,tcp,192.168.100.147,28038,192.168.100.7,80,7,1078,REQ,1528081913,132937,46.374931,0,0,,,0,0,0,,,,,7,0,1078,0,0.12938,0.12938,0,1,DoS,TCP
1514812,1526877090,e,udp,192.168.100.149,46716,8.8.8.8,53,2,340,CON,1526877090,49170,0.254793,0.254793,0,,,0.254793,0.254793,0.254793,,,,,1,1,81,259,3.924755,0,0,0,Normal,Normal
1813864,1526982205,e,udp,192.168.100.150,40279,8.8.8.8,53,2,172,CON,1526982205,21229,0.007398,0.007398,0,,,0.007398,0.007398,0.007398,,,,,1,1,86,86,135.171661,0,0,0,Normal,Normal
1537318,1526877721,e,udp,192.168.100.148,33410,8.8.8.8,53,2,203,CON,1526877721,18393,0.143098,0.143098,0,,,0.143098,0.143098,0.143098,,,,,1,1,64,139,6.988218,0,0,0,Normal,Normal
9254239,1528082859,e,udp,192.168.100.46,3456,192.168.100.5,80,9999,9725948,CON,1528082922,256,62.546906,4.799581,0.673165,,,62.394554,2.467671,4.99907,,,,,5000,4999,4751118,4974830,159.848038,79.924019,79.908028,0,Normal,Normal
62270098,1528099882,e,udp,192.168.100.46,80,192.168.100.5,80,1263,1211329,INT,1528099898,586,16.509586,4.117959,1.518914,,,16.471836,1.487129,4.998147,,,,,1263,0,1211329,0,76.440437,76.440437,0,0,Normal,Normal
20041297,1528085617,e,udp,192.168.100.149,13449,192.168.100.3,80,21,1260,INT,1528085640,97509,22.871763,3.657302,1.829177,,,18.28651,0,4.642664,,,,,21,0,1260,0,0.874441,0.874441,0,1,DoS,UDP
49128878,1528097353,e s,tcp,192.168.100.149,48988,192.168.100.6,80,5,676,RST,1528097405,134903,52.310764,0.009693,0.016788,,,0.038771,0,0.038771,,,,,4,1,616,60,0.076466,0.05735,0,1,DDoS,TCP
1628110,1526895539,e,udp,192.168.100.7,33538,192.168.159.152,53,2,176,INT,1526895544,17840,5.041936,0,0,,,0,0,0,,,,,2,0,176,0,0.198337,0.198337,0,0,Normal,Normal
1082798,1526949366,e,arp,192.168.100.4,,192.168.100.1,,2,102,CON,1526949366,263214,0.000247,0.000247,0,,,0.000247,0.000247,0.000247,,,,,1,1,42,60,4048.583252,0,0,0,Normal,Normal
71689384,1528101557,e,udp,192.168.100.149,48990,192.168.100.7,80,2,120,INT,1528101561,154099,4.008849,4.008849,0,,,4.008849,4.008849,4.008849,,,,,2,0,120,0,0.249448,0.249448,0,1,DDoS,UDP
34788991,1528087408,e,udp,192.168.100.149,39464,192.168.100.6,80,6,360,INT,1528087432,214523,23.196201,1.541992,1.542223,,,6.167968,0,3.121732,,,,,6,0,360,0,0.215553,0.215553,0,1,DoS,UDP
29767639,1528086775,e,udp,192.168.100.149,59850,192.168.100.7,80,7,420,INT,1528086800,165269,25.714056,3.288031,1.908533,,,13.152124,0,4.637167,,,,,7,0,420,0,0.233335,0.233335,0,1,DoS,UDP
1593081,1526894923,e,udp,192.168.100.7,54020,192.168.159.152,53,2,176,INT,1526894928,38380,5.047967,0,0,,,0,0,0,,,,,2,0,176,0,0.1981,0.1981,0,0,Normal,Normal
27527489,1528086498,e,udp,192.168.100.148,33926,192.168.100.5,80,3,180,INT,1528086512,22423,13.384732,2.043358,2.043358,,,4.086716,0,4.086716,,,,,3,0,180,0,0.149424,0.149424,0,1,DoS,UDP
61051133,1528099784,e,tcp,192.168.100.3,41307,52.64.239.193,8883,14,5431,CON,1528099796,92419,11.732377,1.725502,0.001458,,,5.176506,1.723457,1.726755,,,,,7,7,4969,462,1.108045,0.511405,0.511405,0,Normal,Normal
37225371,1528095981,e s,tcp,192.168.100.55,8080,192.168.100.3,80,1012,987947,CON,1528096010,9473,28.881115,4.731479,0.474427,,,28.388872,3.673667,4.991121,,,,,502,510,508641,479306,35.005573,17.346975,17.623974,0,Normal,Normal
